,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt
321,2022-01-05,1,MLB5004874650,0.0,,0,,0,,0,
322,2022-01-22,3,MLB10230047420,0.0,,0,,0,,0,
323,2022-01-22,3,MLB1327033020,0.0,,1,2022-01-24,1,2022-01-24,1,2022-01-23
324,2022-01-22,3,MLB4465532340,0.0,,0,,0,,1,2022-02-11
325,2022-01-12,2,MLB1737272460,1.0,2022-01-13,1,2022-01-13,0,,1,2022-01-13
326,2022-01-12,2,MLB10554685650,1.0,2022-02-10,0,,0,,1,2022-01-13
327,2022-01-12,2,MLB10468437920,0.0,,1,2022-01-12,0,,1,2022-01-13
328,2022-01-12,2,MLB10555659880,0.0,,0,,0,,1,2022-01-13
329,2022-01-12,2,MLB10558880830,0.0,,1,2022-01-16,0,,1,2022-01-16
330,2022-01-12,2,MLB3846520140,0.0,,1,2022-01-26,1,2022-01-12,1,2022-01-13
331,2022-01-08,1,MLB4133845650,0.0,,0,,0,,0,
332,2022-01-08,1,MLB2003342190,0.0,,0,,0,,1,2022-01-09
333,2022-01-25,4,MLB10628039270,1.0,2022-02-02,1,2022-01-27,1,2022-01-27,1,2022-01-26
334,2022-01-25,4,MLB7471594860,0.0,,0,,0,,1,2022-01-26
335,2022-01-25,4,MLB10630874350,0.0,,0,,0,,0,
336,2022-01-25,4,MLB10628788850,0.0,,1,2022-01-26,1,2022-01-26,1,2022-01-26
337,2022-01-25,4,MLB4538974910,0.0,,0,,0,,1,2022-01-26
338,2022-01-25,4,MLB4656035650,0.0,,1,2022-01-24,1,2022-02-01,1,2022-01-28
339,2022-01-06,1,MLB1770658370,0.0,,0,,1,2022-01-06,1,2022-01-12
340,2022-01-06,1,MLB5385171630,0.0,,0,,0,,0,
341,2022-01-06,1,MLB2333016820,0.0,,0,,0,,1,2022-01-07
342,2022-01-11,2,MLB10552253500,1.0,2022-01-12,1,2022-01-11,1,2022-01-11,1,2022-01-12
343,2022-01-11,2,MLB7301285620,1.0,2022-01-19,1,2022-01-13,1,2022-01-11,1,2022-01-13
344,2022-01-11,2,MLB5018477180,0.0,,0,,0,,0,
345,2022-01-11,2,MLB1370574960,0.0,,0,,0,,0,
346,2022-01-11,2,MLB6943392590,0.0,,0,,1,2022-01-19,1,2022-01-12
347,2022-01-11,2,MLB1179774720,0.0,,1,2022-01-23,0,,1,2022-01-12
348,2022-01-11,2,MLB2652773990,0.0,,1,2022-01-12,0,,1,2022-01-12
349,2022-01-11,2,MLB6158809570,0.0,,1,2022-01-11,1,2022-01-11,1,2022-01-13
350,2022-01-18,3,MLB4028871360,0.0,,0,,0,,0,
351,2022-01-18,3,MLB10487490750,0.0,,0,,0,,0,
352,2022-01-18,3,MLB7883603660,0.0,,0,,0,,0,
353,2022-01-18,3,MLB6539561940,0.0,,0,,0,,0,
354,2022-01-18,3,MLB5722691450,0.0,,0,,0,,0,
355,2022-01-18,3,MLB1440269730,0.0,,1,2022-01-18,0,,0,
356,2022-01-18,3,MLB4155947600,0.0,,1,2022-01-18,0,,0,
357,2022-01-19,3,MLB5279770540,0.0,,0,,0,,0,
358,2022-01-19,3,MLB6724049020,0.0,,0,,0,,0,
359,2022-01-19,3,MLB3199482590,0.0,,0,,0,,0,
360,2022-01-19,3,MLB2435114830,0.0,,1,2022-01-19,1,2022-01-19,1,2022-01-24
361,2022-01-29,4,MLB10653583710,0.0,,0,,0,,0,
362,2022-01-29,4,MLB3142657310,0.0,,0,,0,,0,
363,2022-01-29,4,MLB1423138270,0.0,,0,,0,,1,2022-02-02
364,2022-01-14,2,MLB8372304010,1.0,2022-01-14,1,2022-01-14,0,,1,2022-01-15
365,2022-01-14,2,MLB6296053540,0.0,,0,,0,,1,2022-01-17
366,2022-01-14,2,MLB10558731830,0.0,,0,,1,2022-01-14,1,2022-01-17
367,2022-01-14,2,MLB5127485780,0.0,,1,2022-01-15,1,2022-01-14,1,2022-01-15
368,2022-01-14,2,MLB7952642600,0.0,,1,2022-01-17,0,,1,2022-01-16
369,2022-01-14,2,MLB10570135060,0.0,,1,2022-01-14,1,2022-01-15,1,2022-01-15
370,2022-01-10,2,MLB7579492460,1.0,2022-02-07,1,2022-01-10,1,2022-01-16,1,2022-01-11
371,2022-01-10,2,MLB8129476900,0.0,,0,,0,,0,
372,2022-01-10,2,MLB5787436610,0.0,,0,,0,,0,
373,2022-01-10,2,MLB4181548860,0.0,,0,,0,,1,2022-02-02
374,2022-01-10,2,MLB1773522950,0.0,,0,,0,,0,
375,2022-01-10,2,MLB8311142590,0.0,,1,2022-01-27,1,2022-01-27,1,2022-01-12
376,2022-01-10,2,MLB2571665910,0.0,,0,,1,2022-01-10,1,2022-01-27
377,2022-01-10,2,MLB3113526990,0.0,,1,2022-01-08,1,2022-01-10,1,2022-01-27
378,2022-01-31,5,MLB10210443370,1.0,2022-02-24,1,2022-02-17,1,2022-01-31,1,2022-02-01
379,2022-01-31,5,MLB10651636320,1.0,2022-03-01,1,2022-02-09,1,2022-02-09,1,2022-02-01
380,2022-01-31,5,MLB10661202830,0.0,,1,2022-01-31,1,2022-01-31,1,2022-02-01
381,2022-01-31,5,MLB1733429480,0.0,,1,2022-01-31,1,2022-02-01,1,2022-02-01
382,2022-01-31,5,MLB834903130,0.0,,0,,0,,0,
383,2022-01-26,4,MLB10638994850,1.0,2022-02-23,1,2022-01-28,1,2022-01-26,1,2022-01-27
384,2022-01-26,4,MLB6026181830,0.0,,0,,1,2022-01-27,1,2022-01-27
385,2022-01-26,4,MLB7529029020,0.0,,0,,1,2022-01-26,1,2022-01-27
386,2022-01-26,4,MLB10637780030,0.0,,1,2022-01-26,0,,1,2022-02-17
387,2022-01-26,4,MLB3250190310,0.0,,1,2022-01-26,0,,1,2022-01-28
388,2022-01-20,3,MLB7928804040,0.0,,0,,1,2022-01-20,0,
389,2022-01-20,3,MLB7669918290,0.0,,1,2022-01-19,1,2022-01-20,1,2022-01-26
390,2022-01-20,3,MLB10291942420,0.0,,0,,0,,1,2022-01-21
391,2022-01-20,3,MLB3016522400,0.0,,0,,0,,0,
392,2022-01-20,3,MLB1117764380,0.0,,0,,0,,0,
393,2022-01-20,3,MLB566026530,0.0,,0,,1,2022-01-20,0,
394,2022-01-21,3,MLB10602976050,1.0,2022-01-28,1,2022-01-24,1,2022-01-23,1,2022-01-22
395,2022-01-21,3,MLB10607282080,1.0,2022-01-29,1,2022-01-21,1,2022-01-22,1,2022-01-22
396,2022-01-21,3,MLB2618160800,1.0,2022-02-13,1,2022-01-21,1,2022-01-21,1,2022-01-22
397,2022-01-21,3,MLB10040275730,0.0,,0,,1,2022-01-22,1,2022-01-22
398,2022-01-21,3,MLB1850634510,0.0,,0,,0,,0,
399,2022-01-17,3,MLB10586493920,0.0,,0,,1,2022-01-17,0,
400,2022-01-17,3,MLB10583576240,0.0,,0,,0,,1,2022-01-22
401,2022-01-17,3,MLB546270880,0.0,,1,2022-01-26,1,2022-01-17,1,2022-01-18
402,2022-01-17,3,MLB2307912170,0.0,,1,2022-01-26,1,2022-01-26,1,2022-01-26
403,2022-01-17,3,MLB5162418680,0.0,,0,,0,,1,2022-01-30
404,2022-01-17,3,MLB190764830,0.0,,0,,0,,0,
405,2022-01-27,4,MLB10429895950,0.0,,1,2022-02-17,1,2022-02-07,1,2022-02-06
406,2022-01-27,4,MLB8227824270,0.0,,0,,0,,0,
407,2022-01-27,4,MLB4533468870,0.0,,0,,0,,1,2022-02-26
408,2022-01-27,4,MLB1634818750,0.0,,1,2022-01-29,0,,1,2022-01-29
409,2022-01-13,2,MLB10565586390,1.0,2022-01-19,1,2022-01-13,1,2022-01-16,1,2022-01-14
410,2022-01-13,2,MLB10344106470,0.0,,0,,0,,1,2022-01-24
411,2022-01-13,2,MLB7503218200,0.0,,0,,0,,0,
412,2022-01-13,2,MLB1401706570,0.0,,0,,1,2022-01-13,1,2022-01-18
413,2022-01-13,2,MLB2658576470,0.0,,0,,0,,0,
414,2022-01-13,2,MLB5366816250,0.0,,1,2022-01-18,1,2022-01-13,1,2022-02-08
415,2022-01-13,2,MLB10539003420,0.0,,0,,1,2022-01-13,1,2022-01-15
416,2022-01-13,2,MLB2458144930,0.0,,0,,0,,0,
417,2022-01-03,1,MLB1899635070,0.0,,0,,0,,0,
418,2022-01-03,1,MLB1734848750,0.0,,1,2022-01-04,1,2022-01-03,1,2022-01-04
419,2022-01-03,1,MLB10454067400,0.0,,0,,0,,0,
420,2022-01-03,1,MLB4905944100,0.0,,0,,0,,0,
421,2022-01-03,1,MLB10504179720,0.0,,0,,1,2022-01-04,0,
422,2022-01-03,1,MLB4216322170,0.0,,0,,0,,0,
423,2022-01-03,1,MLB4669692440,0.0,,0,,0,,0,
424,2022-01-03,1,MLB3922515980,0.0,,0,,1,2022-01-03,1,2022-01-04
425,2022-01-30,4,MLB10538161040,0.0,,0,,1,2022-01-30,1,2022-01-31
426,2022-01-30,4,MLB10656564140,0.0,,0,,0,,0,
427,2022-01-30,4,MLB10656927460,1.0,2022-02-19,1,2022-01-30,0,,1,2022-01-31
428,2022-01-30,4,MLB10658017080,0.0,,0,,0,,1,2022-01-31
429,2022-01-30,4,MLB5501518820,0.0,,1,2022-01-27,1,2022-01-30,0,
430,2022-01-30,4,MLB402237780,0.0,,0,,0,,0,
431,2022-01-07,1,MLB5078059810,1.0,2022-01-13,1,2022-01-11,1,2022-01-07,1,2022-01-08
432,2022-01-07,1,MLB2281934190,0.0,,0,,0,,0,
433,2022-01-01,52,MLB10495174940,0.0,,0,,1,2022-01-01,0,
434,2022-01-01,52,MLB7910736460,0.0,,0,,0,,1,2022-01-13
435,2022-01-01,52,MLB1040697750,0.0,,1,2022-01-01,0,,1,2022-01-02
436,2022-01-01,52,MLB10495770230,1.0,2022-01-24,1,2022-01-01,1,2022-01-01,1,2022-01-09
437,2022-01-01,52,MLB10423318200,0.0,,0,,0,,1,2022-01-05
438,2022-01-16,2,MLB1688446050,0.0,,1,2022-01-18,1,2022-01-18,1,2022-01-17
439,2022-01-09,1,MLB10379199700,0.0,,0,,0,,0,
440,2022-01-09,1,MLB2822625970,0.0,,0,,0,,1,2022-01-10
441,2022-01-09,1,MLB1961239660,0.0,,1,2022-01-09,1,2022-01-21,1,2022-01-21
442,2022-01-09,1,MLB3018868520,0.0,,1,2022-01-09,0,,0,
443,2022-01-09,1,MLB2857442630,0.0,,1,2022-01-09,0,,1,2022-01-10
444,2022-01-23,3,MLB10617064160,0.0,,0,,0,,1,2022-01-29
445,2022-01-23,3,MLB10619379770,0.0,,0,,0,,1,2022-02-22
446,2022-01-23,3,MLB4370157780,0.0,,1,2022-01-23,1,2022-01-28,1,2022-01-24
447,2022-01-02,52,MLB2445581820,1.0,2022-01-16,1,2022-01-04,1,2022-01-03,1,2022-01-03
448,2022-01-02,52,MLB317938200,0.0,,0,,0,,0,
449,2022-01-02,52,MLB1185424440,0.0,,0,,0,,0,
450,2022-01-24,4,MLB10591053650,1.0,2022-02-03,1,2022-01-20,1,2022-02-09,1,2022-01-25
451,2022-01-24,4,MLB10625967780,0.0,,1,2022-01-24,1,2022-01-24,0,
452,2022-01-24,4,MLB5290147620,0.0,,0,,1,2022-01-24,1,2022-01-25
453,2022-01-24,4,MLB3000445240,0.0,,0,,0,,0,
454,2022-01-15,2,MLB10573868850,1.0,2022-01-19,1,2022-01-16,1,2022-01-17,1,2022-01-16
455,2022-01-15,2,MLB499166830,0.0,,0,,0,,0,
456,2022-01-15,2,MLB10377435960,0.0,,0,,0,,1,2022-01-16
457,2022-01-15,2,MLB10408054700,0.0,,1,2022-01-15,1,2022-01-15,1,2022-01-17
458,2022-01-28,4,MLB10569537660,0.0,,0,,0,,0,
459,2022-01-28,4,MLB10632090490,0.0,,0,,0,,0,
460,2022-01-28,4,MLB10578997650,0.0,,0,,1,2022-01-28,0,
461,2022-01-28,4,MLB904149770,0.0,,0,,0,,0,
462,2022-01-04,1,MLB10503691060,0.0,,0,,1,2022-01-04,0,
463,2022-01-04,1,MLB1100088870,1.0,2022-01-29,1,2022-01-05,1,2022-01-04,1,2022-01-05
464,2022-01-04,1,MLB6747541290,0.0,,0,,1,2022-01-04,0,
465,2022-01-04,1,MLB6482929860,0.0,,0,,0,,0,
466,2022-01-04,1,MLB5791488440,0.0,,1,2022-01-06,1,2022-01-04,1,2022-01-05
467,2022-01-05,1,MLB10485999920,0.0,,0,,0,,1,2022-01-06
468,2022-01-05,1,MLB1523990070,0.0,,0,,0,,0,
469,2022-01-05,1,MLB5390453450,0.0,,0,,0,,1,2022-01-11
470,2022-01-05,1,MLB7658057330,0.0,,0,,0,,0,
471,2022-01-22,3,MLB6897683450,0.0,,0,,0,,0,
472,2022-01-22,3,MLB6935125300,0.0,,0,,0,,1,2022-01-23
473,2022-01-12,2,MLB1046415050,0.0,,0,,0,,0,
474,2022-01-08,1,MLB4448479500,0.0,,0,,0,,1,2022-01-23
475,2022-01-08,1,MLB10534359520,0.0,,1,2022-01-13,1,2022-01-12,1,2022-01-10
476,2022-01-08,1,MLB1801160080,0.0,,1,2022-01-27,1,2022-01-23,1,2022-01-23
477,2022-01-08,1,MLB1957891970,0.0,,0,,1,2022-01-13,1,2022-01-09
478,2022-01-08,1,MLB1740828510,0.0,,1,2022-01-16,0,,1,2022-01-12
479,2022-01-25,4,MLB10628163870,0.0,,0,,0,,1,2022-01-26
480,2022-01-25,4,MLB8372773030,0.0,,1,2022-01-25,1,2022-01-25,0,
481,2022-01-06,1,MLB2460387880,0.0,,0,,0,,1,2022-01-11
482,2022-01-11,2,MLB10551584380,0.0,,1,2022-01-12,1,2022-01-11,1,2022-01-12
483,2022-01-11,2,MLB10545973710,0.0,,0,,0,,1,2022-01-12
484,2022-01-11,2,MLB7712206720,0.0,,0,,1,2022-01-18,1,2022-01-12
485,2022-01-11,2,MLB3857690330,0.0,,1,2022-01-12,0,,1,2022-01-12
486,2022-01-11,2,MLB10475517540,0.0,,0,,0,,1,2022-01-12
487,2022-01-11,2,MLB313374330,0.0,,1,2022-01-11,0,,1,2022-01-24
488,2022-01-11,2,MLB4901574640,0.0,,1,2022-01-10,1,2022-01-11,0,
489,2022-01-18,3,MLB5824238480,0.0,,0,,1,2022-01-18,1,2022-02-01
490,2022-01-18,3,MLB10561253190,0.0,,0,,0,,1,2022-01-21
491,2022-01-18,3,MLB643970970,0.0,,1,2022-01-17,1,2022-01-18,1,2022-01-19
492,2022-01-18,3,MLB5393231540,0.0,,1,2022-01-18,0,,0,
493,2022-01-19,3,MLB10542856680,1.0,2022-01-21,1,2022-01-19,0,,1,2022-01-20
494,2022-01-19,3,MLB5837312680,0.0,,0,,1,2022-01-19,1,2022-01-23
495,2022-01-19,3,MLB10311711650,0.0,,0,,0,,0,
496,2022-01-19,3,MLB1768457590,0.0,,0,,1,2022-01-21,1,2022-01-20
497,2022-01-29,4,MLB10653592090,0.0,,1,2022-01-29,0,,1,2022-01-30
498,2022-01-29,4,MLB10351348930,0.0,,1,2022-01-29,1,2022-01-29,1,2022-01-30
499,2022-01-14,2,MLB8364179310,0.0,,0,,0,,1,2022-01-16
500,2022-01-14,2,MLB2209231170,0.0,,0,,0,,1,2022-01-15
501,2022-01-14,2,MLB2033621480,0.0,,1,2022-01-14,1,2022-01-14,1,2022-02-11
502,2022-01-14,2,MLB4686727740,0.0,,0,,1,2022-01-15,1,2022-01-15
503,2022-01-14,2,MLB3768574910,0.0,,0,,0,,1,2022-01-17
504,2022-01-10,2,MLB3900196000,1.0,2022-01-12,1,2022-01-10,1,2022-01-11,1,2022-01-11
505,2022-01-10,2,MLB10436308910,0.0,,0,,0,,0,
506,2022-01-10,2,MLB8253274630,0.0,,1,2022-01-10,0,,1,2022-01-11
507,2022-01-10,2,MLB5541314330,0.0,,1,2022-01-08,0,,0,
508,2022-01-31,5,MLB3953902070,0.0,,0,,0,,0,
509,2022-01-31,5,MLB10663766840,1.0,2022-02-04,1,2022-01-31,1,2022-02-01,1,2022-02-01
510,2022-01-31,5,MLB10664596910,1.0,2022-03-02,1,2022-02-02,1,2022-01-31,1,2022-02-01
511,2022-01-31,5,MLB2032427120,0.0,,1,2022-01-31,1,2022-01-31,1,2022-02-02
512,2022-01-26,4,MLB1757050710,0.0,,0,,0,,0,
513,2022-01-26,4,MLB10634938410,0.0,,0,,1,2022-01-27,1,2022-01-27
514,2022-01-26,4,MLB5884267940,0.0,,1,2022-02-03,0,,1,2022-02-03
515,2022-01-26,4,MLB1489758720,0.0,,0,,0,,0,
516,2022-01-20,3,MLB10605260760,0.0,,0,,0,,0,
517,2022-01-20,3,MLB10605129560,0.0,,0,,0,,1,2022-01-21
518,2022-01-20,3,MLB10604009720,0.0,,1,2022-01-30,0,,1,2022-01-21
519,2022-01-20,3,MLB10599096190,0.0,,0,,1,2022-01-20,1,2022-01-21
520,2022-01-20,3,MLB7556186180,0.0,,0,,0,,1,2022-01-21
521,2022-01-20,3,MLB411413650,0.0,,0,,0,,1,2022-02-07
522,2022-01-20,3,MLB2981898760,0.0,,1,2022-01-20,0,,0,
523,2022-01-20,3,MLB487850080,0.0,,0,,1,2022-01-20,1,2022-01-23
524,2022-01-20,3,MLB2935061670,1.0,2022-01-22,1,2022-01-20,1,2022-01-20,1,2022-01-22
525,2022-01-20,3,MLB2858576220,0.0,,0,,0,,1,2022-01-27
526,2022-01-21,3,MLB8407598470,1.0,2022-02-08,1,2022-01-21,1,2022-01-24,1,2022-01-24
527,2022-01-21,3,MLB5137168700,0.0,,0,,0,,1,2022-02-08
528,2022-01-21,3,MLB10275069360,0.0,,0,,0,,0,
529,2022-01-21,3,MLB10611128010,0.0,,1,2022-01-27,1,2022-01-27,1,2022-01-27
530,2022-01-21,3,MLB10609092370,0.0,,1,2022-01-21,1,2022-01-21,0,
531,2022-01-21,3,MLB4046106300,0.0,,1,2022-01-22,1,2022-01-24,1,2022-01-22
532,2022-01-17,3,MLB2978001450,0.0,,1,2022-01-12,0,,1,2022-02-07
533,2022-01-17,3,MLB6630741170,0.0,,0,,0,,1,2022-01-18
534,2022-01-17,3,MLB4184443160,0.0,,0,,0,,0,
535,2022-01-27,4,MLB10640527660,0.0,,1,2022-02-09,1,2022-02-03,1,2022-02-03
536,2022-01-27,4,MLB10634012110,1.0,2022-02-03,1,2022-01-26,0,,0,
537,2022-01-13,2,MLB2389113840,0.0,,0,,0,,0,
538,2022-01-13,2,MLB5318714240,0.0,,1,2022-01-13,0,,1,2022-01-15
539,2022-01-13,2,MLB8365133180,0.0,,0,,0,,1,2022-01-14
540,2022-01-13,2,MLB3622078520,0.0,,1,2022-01-13,0,,1,2022-01-15
541,2022-01-13,2,MLB5840883420,0.0,,0,,1,2022-01-13,1,2022-01-14
542,2022-01-03,1,MLB1910353890,0.0,,0,,0,,1,2022-01-05
543,2022-01-03,1,MLB10503815620,1.0,2022-01-20,1,2022-01-13,1,2022-01-03,1,2022-01-11
544,2022-01-03,1,MLB5360779170,0.0,,0,,1,2022-01-03,0,
545,2022-01-03,1,MLB1648288100,0.0,,0,,1,2022-01-03,1,2022-01-04
546,2022-01-03,1,MLB3076821320,0.0,,1,2022-01-06,0,,0,
547,2022-01-03,1,MLB916493700,0.0,,0,,0,,0,
548,2022-01-03,1,MLB7199105910,0.0,,0,,0,,1,2022-01-04
549,2022-01-30,4,MLB3229038590,1.0,2022-02-23,1,2022-02-08,0,,1,2022-01-31
550,2022-01-30,4,MLB6042969380,0.0,,1,2022-01-30,0,,0,
551,2022-01-30,4,MLB10655511420,0.0,,0,,0,,1,2022-01-31
552,2022-01-30,4,MLB10656740710,0.0,,1,2022-01-30,1,2022-01-30,1,2022-02-02
553,2022-01-30,4,MLB5121257140,0.0,,0,,0,,0,
554,2022-01-30,4,MLB2482959440,1.0,2022-02-24,1,2022-02-19,1,2022-02-21,1,2022-01-31
555,2022-01-30,4,MLB4425827220,0.0,,0,,0,,1,2022-02-04
556,2022-01-30,4,MLB731259430,0.0,,0,,0,,1,2022-02-01
557,2022-01-30,4,MLB2538618410,0.0,,0,,0,,0,
558,2022-01-07,1,MLB7887565040,0.0,,0,,0,,1,2022-01-20
559,2022-01-07,1,MLB10515393560,0.0,,0,,0,,1,2022-01-08
560,2022-01-07,1,MLB2449902680,0.0,,0,,0,,0,
561,2022-01-07,1,MLB7961927300,0.0,,1,2022-01-07,1,2022-01-07,1,2022-01-10
562,2022-01-07,1,MLB10529561090,0.0,,1,2022-01-07,1,2022-01-07,1,2022-01-08
563,2022-01-07,1,MLB1947141660,0.0,,1,2022-01-19,0,,1,2022-01-12
564,2022-01-07,1,MLB7338633900,0.0,,1,2022-01-07,1,2022-01-07,1,2022-01-17
565,2022-01-01,52,MLB7376185410,0.0,,0,,1,2022-01-01,1,2022-01-02
566,2022-01-01,52,MLB10494418500,1.0,2022-01-26,1,2022-01-01,1,2022-01-01,1,2022-01-07
567,2022-01-01,52,MLB6976811740,0.0,,1,2022-01-01,1,2022-01-01,1,2022-01-02
568,2022-01-01,52,MLB2593901140,0.0,,1,2022-01-25,1,2022-01-01,0,
569,2022-01-16,2,MLB5880111600,0.0,,1,2022-01-17,1,2022-01-16,1,2022-01-17
570,2022-01-09,1,MLB3350248620,1.0,2022-01-11,1,2022-01-05,0,,1,2022-01-10
571,2022-01-09,1,MLB5444775540,0.0,,0,,0,,0,
572,2022-01-23,3,MLB10617853180,1.0,2022-02-05,1,2022-01-26,1,2022-01-23,1,2022-01-25
573,2022-01-02,52,MLB3657945910,1.0,2022-01-07,1,2022-01-06,1,2022-01-07,1,2022-01-04
574,2022-01-02,52,MLB3009177910,0.0,,0,,0,,1,2022-01-03
575,2022-01-02,52,MLB10498101580,0.0,,1,2022-01-05,1,2022-01-02,1,2022-01-03
576,2022-01-24,4,MLB10362993100,0.0,,0,,1,2022-02-19,1,2022-02-19
577,2022-01-24,4,MLB10549233830,0.0,,0,,0,,0,
578,2022-01-24,4,MLB10613595040,0.0,,1,2022-01-28,0,,1,2022-01-25
579,2022-01-24,4,MLB10622659160,0.0,,0,,1,2022-01-24,1,2022-01-25
580,2022-01-24,4,MLB2475116920,0.0,,0,,0,,1,2022-01-26
581,2022-01-24,4,MLB2043002500,0.0,,0,,0,,0,
582,2022-01-15,2,MLB8324181280,1.0,2022-01-28,1,2022-01-21,1,2022-01-15,1,2022-01-20
583,2022-01-15,2,MLB10066768030,0.0,,1,2022-02-07,1,2022-02-02,1,2022-01-16
584,2022-01-15,2,MLB8267692380,0.0,,0,,0,,0,
585,2022-01-15,2,MLB3930888340,0.0,,0,,0,,0,
586,2022-01-15,2,MLB7570390700,0.0,,1,2022-02-03,0,,1,2022-01-20
587,2022-01-15,2,MLB2900050490,0.0,,1,2022-01-16,1,2022-01-15,1,2022-01-16
588,2022-01-15,2,MLB10573392020,0.0,,0,,0,,1,2022-01-16
589,2022-01-15,2,MLB6004397690,0.0,,0,,1,2022-01-26,1,2022-01-26
590,2022-01-28,4,MLB1910840980,0.0,,0,,0,,0,
591,2022-01-28,4,MLB10644265640,0.0,,0,,0,,1,2022-02-02
592,2022-01-28,4,MLB10640120820,1.0,2022-02-03,1,2022-01-29,1,2022-01-28,1,2022-01-29
593,2022-01-28,4,MLB2004348900,0.0,,0,,0,,0,
594,2022-01-04,1,MLB10509111240,0.0,,0,,0,,0,
595,2022-01-04,1,MLB3585142030,0.0,,0,,0,,0,
596,2022-01-04,1,MLB7882911280,1.0,2022-01-05,1,2022-01-04,0,,1,2022-01-05
597,2022-01-04,1,MLB8049046080,0.0,,1,2022-01-04,0,,0,
598,2022-01-04,1,MLB5403918420,0.0,,0,,0,,0,
599,2022-01-05,1,MLB7327729270,0.0,,0,,0,,1,2022-01-31
600,2022-01-22,3,MLB10612600960,0.0,,0,,1,2022-01-22,0,
601,2022-01-22,3,MLB2458624120,0.0,,1,2022-01-22,0,,0,
602,2022-01-22,3,MLB10609951120,1.0,2022-02-17,1,2022-01-23,1,2022-01-22,1,2022-01-23
603,2022-01-22,3,MLB6246229020,0.0,,0,,0,,0,
604,2022-01-22,3,MLB10032033140,0.0,,1,2022-01-28,1,2022-01-25,1,2022-01-25
605,2022-01-12,2,MLB5335992530,1.0,2022-02-08,1,2022-02-02,1,2022-02-02,1,2022-01-13
606,2022-01-12,2,MLB10511239470,0.0,,0,,0,,0,
607,2022-01-12,2,MLB2544387650,0.0,,0,,0,,1,2022-01-15
608,2022-01-12,2,MLB10558599520,0.0,,1,2022-01-28,1,2022-01-12,1,2022-01-18
609,2022-01-12,2,MLB2670428780,0.0,,1,2022-01-25,0,,1,2022-01-22
610,2022-01-12,2,MLB1516899190,0.0,,0,,0,,1,2022-01-13
611,2022-01-08,1,MLB2944987270,1.0,2022-01-15,1,2022-01-08,1,2022-01-08,1,2022-01-10
612,2022-01-08,1,MLB8186171120,1.0,2022-01-26,1,2022-01-08,1,2022-01-10,1,2022-01-10
613,2022-01-08,1,MLB3256000850,1.0,2022-02-04,1,2022-01-25,1,2022-02-03,1,2022-01-09
614,2022-01-08,1,MLB2323818680,0.0,,0,,0,,1,2022-01-11
615,2022-01-08,1,MLB10492867650,0.0,,0,,0,,1,2022-01-10
616,2022-01-08,1,MLB4993575980,0.0,,0,,1,2022-01-08,1,2022-01-22
617,2022-01-08,1,MLB2743543900,0.0,,1,2022-01-08,0,,1,2022-01-12
618,2022-01-06,1,MLB7887357760,0.0,,0,,0,,0,
619,2022-01-06,1,MLB10325008340,0.0,,0,,0,,0,
620,2022-01-06,1,MLB2291936090,0.0,,1,2022-01-06,1,2022-01-30,1,2022-01-19
621,2022-01-06,1,MLB10520687310,0.0,,0,,1,2022-01-06,1,2022-01-09
622,2022-01-06,1,MLB10524272840,1.0,2022-02-03,1,2022-01-21,1,2022-01-06,1,2022-01-21
623,2022-01-11,2,MLB8068451470,0.0,,0,,0,,1,2022-01-12
624,2022-01-11,2,MLB381507360,0.0,,0,,0,,1,2022-01-12
625,2022-01-11,2,MLB7567863690,0.0,,1,2022-01-06,0,,1,2022-01-12
626,2022-01-18,3,MLB76250040,0.0,,0,,0,,0,
627,2022-01-18,3,MLB10593166890,0.0,,0,,1,2022-01-18,0,
628,2022-01-18,3,MLB6006034420,0.0,,0,,0,,1,2022-01-21
629,2022-01-18,3,MLB10569977590,0.0,,1,2022-01-18,0,,1,2022-01-19
630,2022-01-18,3,MLB10539437110,0.0,,1,2022-01-18,1,2022-01-18,1,2022-02-10
631,2022-01-18,3,MLB10216262180,0.0,,1,2022-01-18,1,2022-01-18,0,
632,2022-01-18,3,MLB10589090750,0.0,,1,2022-01-22,0,,1,2022-01-19
633,2022-01-18,3,MLB3037999100,0.0,,0,,0,,0,
634,2022-01-19,3,MLB10595880640,1.0,2022-01-19,1,2022-01-19,1,2022-01-23,1,2022-01-21
635,2022-01-19,3,MLB10597144360,1.0,2022-01-25,1,2022-01-19,1,2022-01-25,1,2022-01-20
636,2022-01-19,3,MLB6134346490,0.0,,0,,0,,0,
637,2022-01-19,3,MLB10599326960,0.0,,0,,0,,1,2022-01-20
638,2022-01-19,3,MLB5698896460,0.0,,0,,0,,0,
639,2022-01-19,3,MLB10595573270,0.0,,1,2022-01-25,1,2022-01-24,1,2022-01-24
640,2022-01-19,3,MLB692207410,0.0,,1,2022-01-28,0,,1,2022-01-27
641,2022-01-19,3,MLB6604701110,0.0,,0,,1,2022-01-20,1,2022-01-20
642,2022-01-29,4,MLB10652680480,1.0,2022-02-06,1,2022-01-29,1,2022-01-29,1,2022-02-02
643,2022-01-29,4,MLB7809925640,0.0,,0,,0,,1,2022-02-08
644,2022-01-29,4,MLB10651099090,0.0,,1,2022-02-01,1,2022-01-29,1,2022-01-30
645,2022-01-29,4,MLB10539363410,0.0,,1,2022-01-29,1,2022-01-29,1,2022-01-30
